combined_fips,total_votes_2016,Clinton,FIPS,total_votes_2012,county_fips,state_fips,fips_x,population2014,population2010,population_change,population_2010,kids_percent_2014,teenagers_percent_2014,age65plus,female,Black,native,asian,hawaii,biracial,Hispanic,stable_house,foreign_born,NonEnglish,Edu_highschool,Edu_batchelors,veteran,commute,housing_units,homeownership,housing_units_multi,house_value,house_number,house_persons,Income,house_income,Poverty,private_establishments,private_employment,employment_change,nonemployer_establishments,firms_owned,firms_owned_black,firms_owned_native,firms_owned_asian,firms_owned_hawaii,firms_owned_hispanic,firms_owned_female,manufacturers_shipments,merchant_sales,retail_sales,retail_sales_per_capita,hotel_food_sales,building_permits,land_area,Density,Trump_Romney,fips_y,lat,lng
42069,102740,1.0,42069,97116,42069,42,42069,212719,214436,-0.8,214437,5.2,20.0,18.8,51.7,0.033,0.3,2.3,0.1,1.6,0.062,88.2,4.9,8.7,88.9,25.7,18091,20.0,96640,66.8,26.3,144100,85769,2.4,25594,46044,13.6,5402,96226,0.7,11625,15566,0.7,0.0,0.0,0.0,0.0,23.5,0,3127587,3178821,15185,360487,2009,459.08,467.1,0.11057797597125901,42069,41.442119899999994,-75.5742467
42071,239151,0.0,42071,219677,42071,42,42071,533320,519448,2.7,519445,6.6,24.1,16.4,51.1,0.048,0.4,2.2,0.1,1.9,0.098,89.1,4.5,15.6,83.9,24.2,34195,22.5,206404,69.5,19.8,188200,194082,2.62,26496,56483,10.5,12266,213446,-0.2,39855,46957,1.6,0.0,2.1,0.0,1.9,25.4,13269853,6333643,6542276,13101,763937,1109,943.81,550.4,-0.0154166323346442,42071,40.0466571,-76.17837390000003
42073,40555,0.0,42073,38816,42073,42,42073,88771,91140,-2.6,91108,5.4,20.5,19.9,51.7,0.040999999999999995,0.1,0.5,0.0,1.8,0.012,91.8,1.4,3.9,88.3,19.6,7787,22.4,40745,75.3,13.6,96700,36823,2.39,22906,43546,14.4,1975,26783,-0.4,4826,6538,0.0,0.0,0.0,0.0,0.0,27.0,1745196,0,949636,10447,73373,41,358.18,254.4,0.0855870970976383,42073,40.957855,-80.365865
42075,58906,0.0,42075,53771,42075,42,42075,136359,133573,2.1,133568,6.2,22.9,18.4,50.9,0.033,0.3,1.3,0.0,1.4,0.114,87.4,3.6,9.7,85.5,19.4,10979,22.9,56209,72.0,17.1,164300,52023,2.52,27074,54818,10.7,2634,43681,-1.5,7968,10145,0.0,0.0,1.6,0.0,0.0,23.4,2393561,2802572,1488641,11612,125336,348,361.83,369.1,0.026247369382877,42075,40.3666686,-76.50257420000001
42077,153031,1.0,42077,144922,42077,42,42077,357823,349626,2.3,349497,5.9,22.8,16.0,51.3,0.084,0.8,3.5,0.1,2.4,0.215,85.4,9.8,22.1,86.8,28.1,23497,24.2,143377,67.5,23.9,196600,133289,2.57,27923,54923,13.7,8437,165363,-1.1,21126,27183,4.6,0.0,3.5,0.0,8.3,29.5,7031570,0,5081208,15047,546275,773,345.17,1012.5,0.0032407060828748,42077,40.6519679,-75.5742467
42079,132731,0.0,42079,123741,42079,42,42079,318829,320918,-0.7,320918,5.0,19.6,19.0,50.7,0.049,0.4,1.2,0.1,1.5,0.091,87.5,5.2,8.8,88.3,21.0,28639,22.2,148243,67.8,20.5,121000,130880,2.36,24793,44402,15.6,7175,129227,1.3,16441,22566,1.0,0.0,1.9,0.0,2.8,23.6,5708309,2174732,5223747,16746,442900,252,890.33,360.4,0.115477550808941,42079,41.14043529999999,-75.9927652
42081,50294,0.0,42081,46214,42081,42,42081,116508,116108,0.3,116111,5.6,20.8,17.5,50.8,0.047,0.2,0.6,0.1,1.9,0.02,87.5,1.4,3.5,87.6,18.8,10578,19.8,52598,70.0,18.0,131000,46046,2.42,22987,45430,14.2,2850,46696,-1.1,6204,8851,0.0,0.0,1.6,0.0,1.1,28.3,3358208,701940,1458361,12482,147871,214,1228.59,94.5,0.0455957434817829,42081,41.272000399999996,-77.10249019999998
42083,15572,0.0,42083,15014,42083,42,42083,42554,43450,-2.1,43450,4.9,20.1,18.2,48.8,0.026000000000000002,0.3,0.6,0.0,1.0,0.021,88.0,1.2,3.1,89.3,15.1,4247,20.0,21042,73.2,10.9,72700,17450,2.31,22426,41834,16.6,1062,14014,1.7,2130,3083,0.0,0.0,0.0,0.0,0.0,21.1,1394433,0,422296,9679,40949,28,979.2,44.4,0.0842635836315594,42083,41.8133351,-78.4751945
42085,49594,0.0,42085,48065,42085,42,42085,114884,116674,-1.5,116638,4.9,20.3,19.8,50.8,0.059000000000000004,0.2,0.7,0.0,1.6,0.013000000000000001,88.1,1.3,5.0,88.6,20.5,10774,21.0,51615,74.5,15.1,104600,46187,2.36,22831,44301,13.5,2806,45046,0.9,6338,9694,0.0,0.0,0.0,0.0,0.5,25.6,3463612,0,1441622,12308,166752,90,672.58,173.4,0.0999488504515817,42085,40.3028533,-74.7337069
42087,18239,0.0,42087,16311,42087,42,42087,46552,46683,-0.3,46682,6.0,22.6,20.3,50.9,0.008,0.1,0.5,0.0,1.0,0.013000000000000001,89.5,0.7,9.2,81.5,11.5,4045,23.0,21518,73.6,10.9,95700,18711,2.46,20794,40384,15.3,948,13983,4.0,2609,3349,0.0,0.0,0.0,0.0,0.0,28.8,950357,0,526069,11435,36095,56,411.03,113.6,0.0411874762999176,42087,40.652279,-77.6077865
42089,65944,0.0,42089,59312,42089,42,42089,166314,169842,-2.1,169842,4.5,21.3,15.1,50.6,0.151,0.5,2.4,0.1,2.5,0.146,89.9,10.2,14.0,89.6,23.8,13411,38.9,80685,80.0,8.3,191800,58875,2.81,25494,57408,12.0,3360,44388,1.3,9813,12976,6.4,0.0,3.6,0.0,0.0,27.4,2656512,0,2014874,12236,394427,153,608.29,279.2,0.0576160279343378,42089,43.284124600000006,-77.74520809999999
42091,427489,1.0,42091,401787,42091,42,42091,816857,799873,2.1,799874,5.6,22.0,16.4,51.4,0.094,0.2,7.4,0.1,1.9,0.048,89.7,9.7,12.5,93.5,45.5,50355,27.5,327451,73.2,24.4,292600,307488,2.55,41472,79183,6.1,25988,480721,1.4,66225,84682,3.3,0.0,4.6,0.0,0.0,25.9,20398758,12012437,15151273,19534,1477987,1752,483.04,1655.9,-0.0467112883943772,42091,39.154742600000006,-77.2405153
42093,8535,0.0,42093,7787,42093,42,42093,18641,18267,2.0,18267,5.9,20.6,19.7,52.2,0.016,0.1,2.8,0.0,0.9,0.024,90.8,3.6,7.3,89.5,26.8,1523,18.7,8034,73.8,17.7,153200,7233,2.44,29600,51482,10.0,458,14458,4.8,1047,1353,0.0,0.0,0.0,0.0,0.0,0.0,0,177295,156857,8835,27509,34,130.24,140.3,0.0225749598887606,42093,41.02623029999999,-76.68747009999998
42095,142775,0.0,42095,125883,42095,42,42095,300654,297735,1.0,297735,5.0,20.7,17.4,50.9,0.063,0.4,2.9,0.1,2.0,0.12,86.8,6.7,12.4,88.7,26.6,22090,27.3,121143,73.1,18.2,212100,112189,2.56,29266,60097,9.7,6208,96900,1.6,17157,21066,3.2,0.0,0.0,0.0,4.3,28.3,3923120,9815918,3405008,11550,384787,714,369.67,805.4,0.0293638862443932,42095,40.7749283,-75.294569
42097,34971,0.0,42097,31512,42097,42,42097,93944,94517,-0.6,94528,5.3,19.9,19.7,49.8,0.026000000000000002,0.2,0.5,0.0,1.2,0.031,89.2,1.3,4.0,85.3,14.0,9663,23.5,44937,71.3,14.8,98200,39348,2.28,22478,41208,14.2,1657,23134,-0.9,4462,6016,0.0,0.0,1.3,0.0,0.0,26.1,1420453,587508,797025,8744,54514,68,458.37,206.2,0.11064999934773499,42097,40.86743389999999,-76.68747009999998
42099,21153,0.0,42099,18240,42099,42,42099,45634,45965,-0.7,45969,5.9,22.1,15.9,49.7,0.008,0.2,0.5,0.1,1.2,0.017,88.9,1.2,4.2,86.7,15.5,4083,31.6,20497,79.5,8.9,158400,18173,2.49,26048,57375,9.7,777,6249,0.3,2822,3477,0.0,0.0,0.0,0.0,0.0,25.6,0,85090,393394,8712,21735,72,551.45,83.4,0.0521885271343868,42099,39.76413529999999,-82.25832969999998
42101,680227,1.0,42101,653598,42101,42,42101,1560297,1526006,2.2,1526006,7.1,22.2,12.5,52.7,0.441,0.8,7.2,0.1,2.5,0.136,85.8,12.2,21.5,81.2,23.9,74487,31.8,670401,53.3,33.2,142500,580017,2.56,22279,37192,26.5,27239,582474,-2.0,80370,88140,22.5,0.6,9.6,0.1,7.8,31.8,18069415,11566105,11167787,7299,3051401,3973,134.1,11379.5,0.014460230516428002,42101,39.9525839,-75.1652215
42103,26066,0.0,42103,23164,42103,42,42103,56191,57366,-2.0,57369,3.8,19.8,20.3,49.8,0.063,0.5,1.2,0.0,1.7,0.102,90.6,7.2,10.6,91.3,22.5,5570,41.5,38538,84.2,3.3,193100,21581,2.63,27691,59340,9.1,888,7756,0.7,3736,4969,4.6,0.0,0.0,0.0,2.9,25.3,0,0,401092,6847,75810,85,544.96,105.3,0.0663434217959503,42103,41.3361875,-75.06111469999998
42105,7777,0.0,42105,7205,42105,42,42105,17206,17458,-1.4,17457,5.6,21.2,21.8,50.0,0.005,0.4,0.3,0.0,0.9,0.011000000000000001,91.4,1.1,2.1,88.4,14.6,1727,21.9,12843,76.8,5.9,96500,7077,2.44,22564,41547,15.1,349,4212,2.0,1263,1793,0.0,0.0,0.0,0.0,0.0,26.0,205919,18979,138427,8080,10576,10,1081.32,16.1,0.0816838063304695,42105,35.404373,-101.9804613
42107,62750,0.0,42107,57505,42107,42,42107,145797,148289,-1.7,148289,4.7,19.5,19.3,48.9,0.033,0.2,0.6,0.0,1.1,0.036000000000000004,90.0,1.9,4.5,86.4,14.3,13883,25.6,69072,75.1,13.6,93500,59658,2.36,23021,45012,12.8,2804,40381,-1.0,6645,8794,0.6,0.0,1.8,0.0,0.9,27.7,3043381,1070243,1317896,8952,135797,134,778.63,190.4,0.141005077334346,42107,40.6873058,-76.17837390000003
42109,16333,0.0,42109,14962,42109,42,42109,40323,39702,1.6,39702,5.6,21.9,16.6,50.6,0.012,0.2,0.7,0.1,0.9,0.022000000000000002,89.7,1.1,9.1,82.6,16.7,2722,23.1,16127,76.7,9.8,133700,14397,2.6,23088,46513,11.9,861,14441,2.9,2887,3706,0.0,0.0,1.0,0.0,0.0,19.8,0,191154,566335,14756,53993,51,328.71,120.8,0.0452517630471735,42109,40.750748,-77.0564464
42111,35730,0.0,42111,33875,42111,42,42111,76218,77748,-2.0,77742,4.4,18.3,20.4,48.1,0.027999999999999997,0.1,0.3,0.0,0.7,0.013999999999999999,91.5,0.7,3.9,85.6,14.5,6814,23.2,37945,78.9,10.9,98400,29791,2.45,22192,43597,12.4,1702,18776,-6.7,4552,6162,0.0,0.0,0.0,0.0,0.0,27.1,955546,0,764746,9838,81350,57,1074.37,72.4,0.0588109674547627,42111,40.5292099,-74.64004320000002
42113,3168,0.0,42113,2934,42113,42,42113,6339,6428,-1.4,6428,3.4,12.3,26.9,47.7,0.032,0.4,0.4,0.0,0.9,0.018000000000000002,91.9,1.7,2.8,87.3,14.0,774,26.5,6300,83.1,4.8,137000,2402,2.5,22923,40964,13.9,160,1233,-1.8,484,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44996,7205,6790,17,449.94,14.3,0.0980859205552458,42113,41.689749299999995,-74.7805192
42115,19200,0.0,42115,17930,42115,42,42115,41920,43356,-3.3,43356,4.8,19.7,20.0,49.6,0.006,0.2,0.4,0.1,0.9,0.018000000000000002,90.6,1.4,2.4,89.0,16.5,4032,27.0,23024,78.2,8.6,139000,17163,2.48,24477,48231,12.9,887,7097,2.7,3180,4827,0.0,0.0,0.0,0.0,0.9,21.5,115690,215803,403593,9827,32095,57,823.44,52.7,0.0937306829801079,42115,41.745553,-75.80690820000001
42117,17334,0.0,42117,15943,42117,42,42117,42274,41980,0.7,41981,5.8,19.9,19.6,50.5,0.009000000000000001,0.3,0.5,0.0,1.1,0.013000000000000001,88.1,1.1,2.3,88.4,19.1,4129,23.5,21492,74.3,10.0,116000,17058,2.37,22621,44187,15.3,890,11332,-2.4,2535,3288,0.0,0.0,0.0,0.0,0.0,22.5,463131,201818,413451,10162,39984,79,1133.79,37.0,0.0810115976437664,42117,42.12563170000001,-76.36372850000001
42119,17400,0.0,42119,16187,42119,42,42119,44874,44949,-0.2,44947,4.4,18.1,16.1,45.0,0.077,0.5,1.6,0.1,1.3,0.057,83.6,3.9,9.9,84.8,21.2,3467,21.3,17064,73.3,14.7,154300,15062,2.37,22259,48528,12.3,879,14919,-0.3,2658,3343,0.0,0.0,0.0,0.0,0.0,24.2,0,0,372075,8536,80214,57,315.98,142.2,0.000166640748322955,42119,34.9338651,-80.54384499999998
42121,22096,0.0,42121,20775,42121,42,42121,53529,54983,-2.6,54984,5.3,20.3,19.9,50.8,0.012,0.2,0.4,0.0,1.1,0.011000000000000001,86.9,0.8,1.9,88.8,15.4,5260,21.6,27269,74.6,11.8,81000,22547,2.36,22060,41977,16.0,1205,16494,-2.3,2905,3755,0.0,0.0,0.0,0.0,0.0,18.0,1113025,0,594243,10846,44284,41,674.28,81.5,0.0680647928609955,42121,41.389661100000005,-79.82967430000001
42123,17624,0.0,42123,16462,42123,42,42123,40703,41815,-2.7,41815,4.9,19.8,20.7,49.8,0.005,0.3,0.4,0.0,0.9,0.009000000000000001,90.4,1.3,3.2,89.6,17.9,4187,19.8,23375,77.0,11.5,88700,17257,2.35,24179,43764,12.6,952,13988,-0.5,2174,2563,0.0,0.0,0.0,0.0,0.0,25.3,0,0,485347,11837,34962,19,884.14,47.3,0.11078218461885801,42123,39.4241422,-84.1857115
